CO,Smith,UN,1819,0
CO,Soltysik,SOC,271,0
CO,Stein,GRE,38437,0
CO,Sterner,W,6,0
CO,top2,REP_DEM,2541354,9
ND,Castle,CON,1833,0
ND,DeLaFuente,ADP,364,0
ND,Johnson,LIB,21434,0
ND,Scattered,W,6397,0
ND,Stein,GRE,3780,0
ND,top2,REP_DEM,310552,3
UT,Baird,W,9,0
UT,Basiago,W,4,0
UT,Buchanan,W,1,0
UT,Burton,W,1,0
UT,Castle,CON,8032,0
UT,DeLaFuente,UN,883,0
UT,Giordani,IAP,2752,0
UT,Hoefling,W,6,0
UT,Johnson,LIB,39608,0
UT,Kennedy,UN,521,0
UT,Kotlikoff,W,9,0
UT,McMullin,UN,243690,0
UT,Moorehead,UN,544,0
UT,Smith,W,19,0
UT,Soltysik,W,4,0
UT,Stein,UN,9438,0
UT,Tittle,W,1,0
UT,Valdivia,W,1,0
UT,top2,REP_DEM,825907,6
IA,Castle,CON,5335,0
IA,DeLaFuente,NP,451,0
IA,Johnson,LIB,59186,0
IA,Kahn,NPI,2247,0
IA,LaRiva,PSL,323,0
IA,McMullin,NP,12366,0
IA,Scattered,W,17746,0
IA,Stein,IG,11479,0
IA,Vacek,LMN,2246,0
IA,top2,REP_DEM,1454652,6
NY,Asherie,W,9,0
NY,Blickley,W,2,0
NY,Buchanan,W,58,0
NY,Canns,W,5,0
NY,Carter,W,18,0
NY,Castle,W,955,0
NY,CohenA,W,33,0
NY,Connolly,W,30,0
NY,DeLaFuente,W,35,0
NY,Fried,W,6,0
NY,Gyurko,W,76,0
NY,Hartnell,W,42,0
NY,Hoefling,W,137,0
NY,Ingbar,W,8,0
NY,Johnson,IDP,176598,0
NY,Kahn,W,72,0
NY,Keniston,W,90,0
NY,LaRiva,W,175,0
NY,Mackler,W,15,0
NY,Maturen,W,458,0
NY,McMullin,W,10397,0
NY,Moorehead,W,68,0
NY,Mutford,W,85,0
NY,RobertsC,W,88,0
NY,Scattered,W,48343,0
NY,Schoenke,W,3,0
NY,Scott,W,3,0
NY,Soltysik,W,36,0
NY,Stein,GRE,107935,0
NY,Valdivia,W,4,0
NY,Welsh,W,1,0
NY,Whitaker,W,1,0
NY,Wolff,W,5,0
NY,top2,REP_DEM,7375651,29
AL,Johnson,IND,44467,0
AL,Scattered,W,21712,0
AL,Stein,IND,9391,0
AL,top2,REP_DEM,2047802,9
VT,Belichek,W,7,0
VT,Biden,W,57,0
VT,Bloomberg,W,22,0
VT,Brady,W,9,0
VT,Bush,W,79,0
VT,Carson,W,61,0
VT,Castle,W,63,0
VT,Cruz,W,63,0
VT,DeLaFuente,IND,1063,0
VT,Douglas,W,75,0
VT,Epstein,W,11,0
VT,Fiorina,W,11,0
VT,Gabard,W,17,0
VT,Huckabee,W,11,0
VT,Johnson,LIB,10078,0
VT,Kasich,W,827,0
VT,Keniston,W,3,0
VT,Kotlikoff,W,3,0
